c_city_id,c_city_name,c_city_reach_table
1494,柳树
1495,柳树屯
1496,柳毛
1497,柳毛沟
1498,柳沟
1499,柳河
1500,柴沟堡
1501,柴河
1502,栟茶
1503,株洲
1504,株洲
1505,核桃园
1506,根河
1507,格尔木
1508,桂平
1509,桂林
1510,桂林
1511,桂林
1512,桃园
1513,桃山
1514,桃村
1515,桃村
1516,桐乡
1517,桐城
1518,桐子林
1519,桐木寨
1520,桐柏
1521,桐梓
1522,桑根达来
1523,桓龙湖
1524,桥北
1525,桥头
1526,桥湾
1527,桦南
1528,桦林
1529,桦皮厂
1530,梁山
1531,梁平
1532,梁底下
1533,梅州
1534,梅河口
1535,梧州
1536,梧州
1537,梨树镇
1538,棋子湾
1539,棋盘
1540,楚山
1541,楚雄
1542,楚鲁图
1543,榆林
1544,榆树
1545,榆树屯
1546,榆树川
1547,榆树沟
1548,榆次
1549,榆社
1550,榕江
1551,樟木头东
1552,樟树
1553,樟树
1554,横峰
1555,横江
1556,横沟桥东
1557,横道河子
1558,歙县
1559,歙县
1560,正定
1561,正定机场
1562,正镶白旗
1563,武义
1564,武义
1565,武乡
1566,武功
1567,武夷山
1568,武夷山东
1569,武夷山北
1570,武威
1571,武威
1572,武安
1573,武山
1574,武当山
1575,武昌
1576,武汉
1577,武清
1578,武穴
1579,武胜
1580,武陟
1581,武隆
1582,歪头山
1583,毛告吐
1584,毛坝
1585,毛坝
1586,毫州
1587,民乐
1588,民和南
1589,民族
1590,民权
1591,民福寺
1592,氡泉
1593,水地
1594,水家湖
1595,水富
1596,水沟
1597,水泉
1598,水洞
1599,水源
1600,永丰营
1601,永乐店
1602,永修
1603,永和
1604,永嘉
1605,永安
1606,永安乡
1607,永定
1608,永川
1609,永川
1610,永州
1611,永康
1612,永康
1613,永泰
1614,永济
1615,永济
1616,永甸
1617,永登
1618,永福南
1619,永胜
1620,永郎
1621,汇塘河
1622,汇流河
1623,汉中
1624,汉口
1625,汉寿
1626,汉川
1627,汉源
1628,汉阴
1629,汐子
1630,汕头
1631,汕尾
1632,汗苏鲁
1633,汝州
1634,汝箕沟
1635,江华
1636,江宁
1637,江宁
1638,江密峰
1639,江山
1640,江所田
1641,江桥
1642,江永
1643,江油
1644,江津
1645,江源
1646,江西村
1647,江都
1648,江门
1649,池州
1650,汤原
1651,汤头沟
1652,汤山城
1653,汤旺河
1654,汤池
1655,汤逊湖
1656,汤阴
1657,汨罗
1658,汨罗
1659,汪清
1660,汾河
1661,汾阳
1662,沁县
1663,沂南
1664,沂水
1665,沃皮
1666,沈丘
1667,沈家
1668,沈家河
1669,沈阳
1670,沈阳
1671,沈阳
1672,沈阳
1673,沐滂
1674,沙园
1675,沙坡头
1676,沙坨子
1677,沙城
1678,沙岭子
1679,沙日乃
1680,沙桥
1681,沙沙坡
1682,沙沱
1683,沙河市
1684,沙海
1685,沙湾
1686,沙湾县
1687,沙马拉达
1688,沟口
1689,沟帮子
1690,沥林北
1691,沧州
1692,沧州
1693,沭阳
1694,河口北
1695,河口南
1696,河唇
1697,河洛营
1698,河津
1699,河源
1700,河边
1701,油溪
1702,治安
1703,治山
1704,沿河城
1705,泉州
1706,泉水
1707,泉江
1708,泉阳
1709,泊头
1710,泔溪
1711,泗县
1712,泗水
1713,泗洪
1714,泗阳
1715,泡子
1716,泰和
1717,泰宁
1718,泰安
1719,泰山
1720,泰州
1721,泰康
1722,泰来
1723,泽普
1724,泾县
1725,泾川
1726,洋河
1727,洛湾三江
1728,洛碛
1729,洛门
1730,洛阳
1731,洛阳
1732,洛阳龙门
1733,洞庙河
1734,洪河
1735,洪洞
1736,洪洞
1737,洮南
1738,流水沟
1739,济南
1740,济南
1741,济南
1742,济宁
1743,济源
1744,浠水
1745,浩良河
1746,浮图峪
1747,海东西
1748,海伦
1749,海北
1750,海口
1751,海口
1752,海坨子
1753,海城
1754,海城
1755,海宁
1756,海宁
1757,海安县
1758,海拉尔
1759,海林
1760,海浪
1761,海石湾
1762,海阳
1763,海阳
1764,涉县
1765,涞源
1766,涟源
1767,涡阳
1768,涪陵
1769,涪陵
1770,涵江
1771,涿州
1772,涿州
1773,淄博
1774,淮北
1775,淮南
1776,淮南
1777,淮安
1778,淮滨
1779,深井子
1780,深圳
1781,深圳
1782,深圳
1783,深圳坪山
1784,深圳
1785,深州
1786,清华园
1787,清原
1788,清徐
1789,清水
1790,清水
1791,清河
1792,清河城
1793,清河门
1794,清涧县
1795,清远
1796,渑池
1797,渠县
1798,渠旧
1799,渠黎
1800,渡市
1801,温岭
1802,温州
1803,温州
1804,温春
1805,温泉寺
1806,温都和硕
1807,渭南
1808,渭南
1809,渭南镇
1810,湖口
1811,湖州
1812,湘乡
1813,湘潭
1814,湘潭
1815,湛江
1816,湛江
1817,湟源
1818,湾沟
1819,溆浦
1820,溆浦
1821,源潭
1822,源迁
1823,溧水
1824,溧阳
1825,滁州
1826,滁州
1827,滕州
1828,滕州
1829,满归
1830,满洲里
1831,滥坝
1832,滦县
1833,滦平
1834,滦河
1835,滦河沿
1836,滨州
1837,滨江
1838,滨海
1839,滨海
1840,滩头
1841,滴道
1842,漠河
1843,漯河
1844,漯河
1845,漳州
1846,漳州
1847,漳平
1848,漳浦
1849,潍坊
1850,潘家店
1851,潜江
1852,潞城
1853,潢川
1854,潮州
1855,潮水
1856,潮汕
1857,潮阳
1858,潼关
1859,潼南
1860,澧县
1861,濑湍
1862,濮阳
1863,灌水
1864,火炬沟
1865,火烧寨
1866,灯塔
1867,灵丘
1868,灵宝
1869,灵山
1870,灵武
1871,灵璧
1872,灵石
1873,灵石
1874,炎陵
1875,烟台
1876,烟台
1877,烟筒屯
1878,烟筒山
1879,热水
1880,焉耆
1881,焦作
1882,煤田
1883,照福铺
1884,熊岳城
1885,燕子砭
1886,燕家庄
1887,燕山
1888,燕岗
1889,燕郊
1890,爱河
1891,牙克石
1892,牙屯堡
1893,牙拉盖图
1894,牛家
1895,牛家营子
1896,牛庄
1897,牛汾台
1898,牟平
1899,牡丹江
1900,牧原
1901,犀浦
1902,犀浦
1903,独山
1904,狮子营
1905,狮山
1906,狮山北
1907,猛洞河
1908,猛鹫山
1909,猴山
1910,玉屏
1911,玉山
1912,玉山南
1913,玉林
1914,玉泉
1915,玉溪
1916,玉田县
1917,玉石
1918,玉舍
1919,玉门
1920,王团庄
1921,王场
1922,王安镇
1923,王家营西
1924,王岗
1925,王庄
1926,王府
1927,玛纳斯
1928,珠斯花
1929,珠海
1930,珠海
1931,珠窝
1932,班猫箐
1933,珲春
1934,琼海
1935,瑞安
1936,瑞昌
1937,瑞金
1938,璧山
1939,瓜州
1940,瓢儿屯
1941,瓦屋山
1942,瓦房
1943,瓦房店
1944,瓦房店
1945,瓦拉干
1946,瓦祖
1947,瓦窑坝
1948,瓦窑田
1949,甘旗卡
1950,甘河
1951,甘泉北
1952,甘洛
1953,甘草店
1954,甘谷
1955,田东北
1956,田家沟
1957,田师府
1958,田林
1959,田梁子
1960,田阳
1961,甲山
1962,申家店
1963,甸心
1964,界首市
1965,留庄
1966,略阳
1967,疏勒河
1968,登沙河
1969,白云鄂博
1970,白合
1971,白城
1972,白壁关
1973,白奎堡
1974,白山乡
1975,白山市
1976,白彦花
1977,白旗
1978,白果
1979,白桦排
1980,白水江
1981,白水镇
1982,白沙
1983,白沙坡
1984,白沙沱
1985,白沟
1986,白河
1987,白河
1988,白河县
1989,白洋淀
1990,白涛
1991,白涧
1992,白狼
1993,白石山
1994,白石岩
1995,白芨沟
1996,白银哈尔
1997,白银市
1998,白银西
1999,白音他拉
2000,白音华南
2001,白音察干
2002,白音胡硕
2003,白马
2004,白马井
2005,白鸡坡
2006,百宜
2007,百色
2008,百里峡
2009,皋兰
2010,皮口
2011,皮山
2012,益阳
2013,盐城
2014,盐池
2015,盐津
2016,盐津
2017,盖州
2018,盖州
2019,盘关
2020,盘古
2021,盘古寺
2022,盘锦
2023,盘锦
2024,眉山
2025,眉山
2026,石人城
2027,石嘴山
2028,石场
2029,石坝
2030,石城
2031,石头
2032,石家庄
2033,石家庄
2034,石山
2035,石岭
2036,石峡子
2037,石林
2038,石林
2039,石柱县
2040,石桥子
2041,石河子
2042,石泉县
2043,石湖
2044,石磷
2045,石脑
2046,石门县北
2047,石门坎
2048,石门子
2049,石门村
2050,砀山
2051,砚川
2052,砬子河
2053,确山
2054,碧州
2055,碧江
2056,碱柜
2057,碾子山
2058,磁县
2059,磁山
2060,磁窑
2061,磐安镇
2062,磐石
2063,磨刀石
2064,磨溪
2065,磨滩
2066,礼泉
2067,祁东
2068,祁县
2069,祁县
2070,祁家堡
2071,祁门
2072,祁阳
2073,神头
2074,神峪河
2075,神州
2076,神木
2077,神树
2078,神池
2079,祥云
2080,禄丰南
2081,福兴地
2082,福利屯
2083,福安
2084,福山口
2085,福山镇
2086,福州
2087,福州
2088,福巨
2089,福泉
2090,福海
2091,福清
2092,福生庄
2093,福田
2094,福鼎
2095,禹城
2096,离堆公园
2097,秀山
2098,秋木庄
2099,秦家
2100,秦家庄
2101,秦岭
2102,秦皇岛
2103,秧草地
2104,稷山
2105,穆棱
2106,窑上
2107,立志
2108,章丘
2109,章党
2110,章古台
2111,端州
2112,竹园坝
2113,笔架山
2114,简阳
2115,简阳
2116,米易
2117,米沙子
2118,米脂
2119,精河南
2120,索伦
2121,索图罕
2122,紫荆关
2123,紫阳
2124,綦江
2125,繁峙
2126,繁昌西
2127,红光镇
2128,红兴隆
2129,红安西
2130,红寺堡
2131,红山
2132,红岘台
2133,红峰
2134,红彦
2135,红旗营
2136,红星
2137,红果
2138,红江
2139,红砂坝
2140,红砂岘
2141,红花园
2142,红花沟
2143,纪家沟
2144,纳雍
2145,纸坊东
2146,绅坊
2147,织金
2148,绍兴
2149,绍兴
2150,经棚
2151,绕阳河
2152,统军庄
2153,绣峰
2154,绥中
2155,绥中
2156,绥化
2157,绥德
2158,绥棱
2159,绥芬河
2160,绥阳
2161,绩溪北
2162,绩溪县
2163,绵阳
2164,绿化
2165,绿博园
2166,绿潭
2167,缙云
2168,缙云
2169,罗城
2170,罗山
2171,罗平
2172,罗江东
2173,罗源
2174,羊圈子
2175,羊场
2176,羊坪
2177,羊堡
2178,羊尾哨
2179,羊者窝
2180,羊臼河
2181,羊草
2182,美兰
2183,美岱召
2184,美溪
2185,翠岗
2186,翠峰
2187,老城镇
2188,老岭
2189,老府
2190,老爷岭
2191,老羊壕
2192,老莱
2193,老营
2194,老边
2195,耒阳
2196,耒阳
2197,聂河
2198,聊城
2199,联合乡
2200,肃宁
2201,肇东
2202,肇庆
2203,肇庆
2204,肥东
2205,背荫河
2206,胜芳
2207,胶州
2208,胶州
2209,能家
2210,腰栈
2211,自贡
2212,舍伯吐
2213,舍力虎
2214,舒兰
2215,舒城
2216,良各庄
2217,艾不盖
2218,艾家村
2219,艾河
2220,芜湖
2221,芦台
2222,芦家庄
2223,芦家村
2224,芦沟
2225,芨岭
2226,花园
2227,花园口
2228,花土坡
2229,花家庄
2230,花桥
2231,花棚子
2232,芷江
2233,苇河
2234,苍南
2235,苍坪
2236,苍溪
2237,苍石
2238,苏北
2239,苏家屯
2240,苏州
2241,苏州
2242,苏州园区
2243,苏州新区
2244,苏雄
2245,苏集
2246,苔青
2247,英吉沙
2248,英德
2249,英德
2250,茂名
2251,茂名
2252,茂名
2253,茂林
2254,茂舍祖
2255,范家屯
2256,范镇
2257,茄子溪
2258,茅草坪
2259,茨冲
2260,茨坝
2261,茶条沟
2262,茶陵南
2263,荆州
2264,荆门
2265,草市
2266,草河口
2267,草海
2268,荒沟西
2269,荣成
2270,荣昌
2271,荣昌
2272,莆田
2273,莎车
2274,莒南
2275,莒县
2276,莫尔道嘎
2277,莱芜东
2278,莱西
2279,莱西
2280,莱阳
2281,莲江口
2282,莲花山
2283,获嘉
2284,菇园
2285,菏泽
2286,萍乡
2287,萍乡
2288,营北
2289,营口
2290,营口
2291,营城
2292,营山
2293,营盘水
2294,营盘湾
2295,营街
2296,萨拉齐
2297,落坡岭
2298,落垡
2299,葛店南
2300,葛根庙
2301,葫芦岛
2302,葫芦岛
2303,葵潭
2304,蒙渡
2305,蒙自
2306,蒙自
2307,蒲坝
2308,蒲城
2309,蒲城
2310,蓝村
2311,蓟县
2312,蓬安
2313,蔡家坡
2314,蔡家沟
2315,蔡山
2316,蔺家楼
2317,蕲春
2318,藁城
2319,藤县
2320,虎尔虎拉
2321,虎山
2322,虎峰
2323,虎林
2324,虎门
2325,虞城县
2326,虢镇
2327,蚌埠
2328,蚌埠
2329,蛟河
2330,蛟河
2331,融安
2332,融水
2333,衙门庙
2334,衡山
2335,衡山
2336,衡水
2337,衡阳
2338,衡阳
2339,衢州
2340,裕国
2341,裴德
2342,褚家湾
2343,襄垣
2344,襄汾
2345,襄汾
2346,襄河
2347,襄阳
2348,襄阳
2349,西丰
2350,西乌旗
2351,西乡
2352,西六方
2353,西哲里木
2354,西固城
2355,西大庙
2356,西宁
2357,西安
2358,西安
2359,西安
2360,西小召
2361,西岗子
2362,西岭口
2363,西峡
2364,西平
2365,西斗铺
2366,西昌
2367,西昌
2368,西林
2369,西柳
2370,西武匠
2371,西湖东
2372,西胡尔清
2373,西街口
2374,西里
2375,西阳岔
2376,西阳村
2377,西麻山
2378,角美
2379,讷尔克气
2380,讷河
2381,许三湾
2382,许家台
2383,许家屯
2384,许昌
2385,许昌
2386,诏安
2387,诸城
2388,诸暨
2389,谢家镇
2390,谷城
2391,豆庄
2392,豆张庄
2393,豆沙关
2394,豆罗
2395,贲红
2396,贵定
2397,贵定
2398,贵定
2399,贵定县
2400,贵港
2401,贵溪
2402,贵阳
2403,贵阳
2404,费县
2405,贺家店
2406,贺州
2407,贺日斯台
2408,贺胜桥东
2409,资中
2410,资中
2411,资溪
2412,资阳
2413,资阳
2414,赛乌苏
2415,赛汗塔拉
2416,赣州
2417,赤壁
2418,赤壁
2419,赤峰
2420,赤峰
2421,赤峰
2422,赫尔洪得
2423,赵光
2424,赵城
2425,赵庄
2426,赶水
2427,超梁沟
2428,越西
2429,路口铺
2430,车转湾
2431,轩岗
2432,轮台
2433,轵城
2434,轸溪
2435,辛集
2436,辰清
2437,辰溪
2438,边沟
2439,辽中
2440,辽源
2441,辽阳
2442,达家沟
2443,达州
2444,达拉滨
2445,达拉特西
2446,达日其嘎
2447,迁安
2448,迎宾路
2449,迎春
2450,迎祥街
2451,运城
2452,运城
2453,进贤
2454,进贤
2455,连云港东
2456,连山关
2457,连江
2458,连珠山
2459,迤资
2460,迤那
2461,通化
2462,通化县
2463,通北
2464,通天屯
2465,通安驿
2466,通州西
2467,通海
2468,通辽
2469,通远堡
2470,通远堡
2471,通道
2472,遂宁
2473,遂平
2474,遂溪
2475,道仑郭勒
2476,道州
2477,道德
2478,道清
2479,遵义
2480,邓家湾
2481,邓州
2482,邢台
2483,邢台
2484,那曲
2485,邯郸
2486,邯郸
2487,邳州
2488,邵东
2489,邵家堂
2490,邵武
2491,邵阳
2492,邵阳
2493,邹城
2494,郁南
2495,郁山
2496,郑州
2497,郑州
2498,郓城
2499,郫县
2500,郫县
2501,郭家屯
2502,郭家店
2503,郭尔奔敖包
2504,郯城
2505,郴州
2506,郴州
2507,都匀
2508,都匀
2509,都格
2510,都江堰
2511,鄂尔多斯
2512,鄂州
2513,鄄城
2514,鄯善
2515,鄯善
2516,酉阳
2517,酒泉
2518,酒泉
2519,醴陵
2520,醴陵
2521,里木店
2522,重庆
2523,重庆
2524,重庆
2525,野三坡
2526,金刚沱
2527,金华
2528,金华
2529,金口河
2530,金坑
2531,金城江
2532,金宝屯
2533,金家店
2534,金寨
2535,金山北
2536,金山屯
2537,金州
2538,金昌
2539,金杖子
2540,金沟屯
2541,金河
2542,金银川
2543,金马村
2544,金鸡村
2545,钟家村
2546,钟山西
2547,钟祥
2548,钦州东
2549,铁佛寺
2550,铁力
2551,铁厂
2552,铁口
2553,铁岭
2554,铁岭
2555,铁西
2556,铜仁
2557,铜仁
2558,铜罐驿
2559,铜陵
2560,铜陵
2561,铜鼓溪
2562,银川
2563,银川
2564,银浪
2565,银滩
2566,银瓶
2567,银镇
2568,锡林呼都嘎
2569,锡林浩特
2570,锡铁山
2571,锦州
2572,锦州
2573,锦河
2574,镇城底
2575,镇安
2576,镇平
2577,镇江
2578,镇江
2579,镇紫街
2580,镇赉
2581,镇远
2582,镜铁山
2583,长临河
2584,长兴
2585,长兴
2586,长农
2587,长冲
2588,长发屯
2589,长坡岭
2590,长垣
2591,长城
2592,长子
2593,长寿
2594,长寿
2595,长山屯
2596,长庆桥
2597,长征
2598,长春
2599,长春
2600,长武
2601,长汀南
2602,长汀镇
2603,长沙
2604,长沙
2605,长河碥
2606,长治
2607,长治
2608,长潭沟
2609,长甸
2610,长葛
2611,长虹
2612,长阳
2613,门源
2614,门达
2615,闹海营
2616,闻喜
2617,闻喜
2618,闽清北
2619,阆中
2620,阎家
2621,阎良
2622,阜南
2623,阜宁
2624,阜新
2625,阜阳
2626,防城港北
2627,阳信
2628,阳城
2629,阳岔
2630,阳平关
2631,阳新
2632,阳明堡
2633,阳春
2634,阳曲
2635,阳朔
2636,阳泉
2637,阳泉
2638,阳泉曲
2639,阳澄湖
2640,阳谷
2641,阳邑
2642,阳高
2643,阿乌尼
2644,阿克苏
2645,阿克陶
2646,阿南庄
2647,阿图什
2648,阿城
2649,阿寨
2650,阿尔山
2651,阿尔山北
2652,阿拉山口
2653,阿木尔
2654,阿贵图
2655,阿里河
2656,阿金
2657,阿龙山
2658,陆丰
2659,陆川
2660,陆良
2661,陇县
2662,陇西
2663,陈官营
2664,陈相屯
2665,陵水
2666,陶家屯
2667,陶思浩
2668,陶赖昭
2669,隆化
2670,隆安东
2671,隆昌
2672,隆昌
2673,随州
2674,雁荡山
2675,雅河
2676,雅鲁
2677,集宁南
2678,集安
2679,雨格
2680,零陵
2681,雷州
2682,霍尔果斯
2683,霍州
2684,霍州
2685,霍林郭勒
2686,霍邱
2687,霞浦
2688,露水河
2689,霸州
2690,霸州
2691,青县
2692,青城山
2693,青堆
2694,青山
2695,青岛
2696,青岛
2697,青岭子
2698,青州市
2699,青水山
2700,青沟子
2701,青溪
2702,青田
2703,青白江东
2704,青神
2705,青莲
2706,青铜峡
2707,青龙
2708,青龙山
2709,靖宇
2710,靖州
2711,靖西
2712,靖边
2713,靖远
2714,靖远
2715,静海
2716,革居
2717,鞍山
2718,鞍山
2719,韦庄
2720,韩城
2721,韩府湾
2722,韩麻营
2723,韶关
2724,韶关
2725,韶山
2726,韶山
2727,项城
2728,顺义
2729,顺德
2730,顺德学院
2731,顺昌
2732,额济纳
2733,风水沟
2734,风陵渡
2735,饶平
2736,饶阳
2737,香兰
2738,香坊
2739,马三家
2740,马兰
2741,马林
2742,马架子
2743,马盖图
2744,马莲河
2745,马鞍山
2746,马鞍山
2747,马龙
2748,驻马店
2749,驻马店
2750,驼腰岭
2751,高台
2752,高台
2753,高台子
2754,高各庄
2755,高头
2756,高安
2757,高家
2758,高家村
2759,高密
2760,高山子
2761,高峰
2762,高州
2763,高平
2764,高村
2765,高林屯
2766,高桥镇
2767,高滩
2768,高碑店
2769,高碑店
2770,高谷
2771,高邑
2772,高邑
2773,魏善庄
2774,魏杖子
2775,鱼儿沟
2776,鱼泉
2777,鲁山
2778,鲁河
2779,鲁番
2780,鲅鱼圈
2781,鲘门
2782,鳌江
2783,鸡东
2784,鸡冠山
2785,鸡西
2786,鸭园
2787,鸳鸯镇
2788,鸽子洞
2789,鹤北
2790,鹤壁
2791,鹤壁
2792,鹤山
2793,鹤岗
2794,鹤庆
2795,鹤立
2796,鹰手营子
2797,鹰潭
2798,鹰潭
2799,鹿寨
2800,鹿寨
2801,鹿道
2802,麻城
2803,麻城
2804,麻尾
2805,麻山
2806,麻柳
2807,麻阳
2808,黄
2809,黄口
2810,黄家店
2811,黄山
2812,黄山北
2813,黄州
2814,黄平
2815,黄村
2816,黄松甸
2817,黄柏
2818,黄梅
2819,黄河景区
2820,黄泥崴子
2821,黄泥河
2822,黄津
2823,黄流
2824,黄瓜园
2825,黄石
2826,黄石
2827,黄羊湾
2828,黄羊滩
2829,黄羊镇
2830,黄花筒
2831,黄陵
2832,黄陵
2833,黎城
2834,黎塘
2835,黑井
2836,黑冲滩
2837,黑台
2838,黑旺
2839,黑水
2840,黑河
2841,黔江
2842,鼎湖东
2843,鼎湖山
2844,齐哈日格图
2845,齐齐哈尔
2846,齐齐哈尔
2847,龙丰
2848,龙井
2849,龙伯屯
2850,龙华
2851,龙南
2852,龙嘉
2853,龙塘坝
2854,龙山镇
2855,龙岩
2856,龙川
2857,龙市
2858,龙江
2859,龙池
2860,龙沟
2861,龙泉寺
2862,龙洞堡
2863,龙游
2864,龙爪沟
2865,龙船
2866,龙里北
2867,龙镇
2868,龙门河
2869,龙骨甸
